"Date","Price","Open","High","Low","Vol.","Change %"
"08/11/2011","1.6272","1.6225","1.6420","1.6148","","0.23%"
"08/10/2011","1.6235","1.5896","1.6322","1.5896","","2.15%"
"08/09/2011","1.5894","1.6267","1.6587","1.5857","","-2.28%"
"08/08/2011","1.6265","1.5879","1.6270","1.5864","","3.21%"
"08/05/2011","1.5759","1.5873","1.6015","1.5755","","-0.72%"
"08/04/2011","1.5873","1.5621","1.5900","1.5607","","1.61%"
"08/03/2011","1.5621","1.5660","1.5696","1.5590","","-0.25%"
"08/02/2011","1.5660","1.5666","1.5753","1.5605","","-0.04%"
"08/01/2011","1.5666","1.5501","1.5668","1.5450","","1.14%"
"07/29/2011","1.5490","1.5670","1.5735","1.5465","","-1.15%"
"07/28/2011","1.5670","1.5558","1.5710","1.5532","","0.75%"
"07/27/2011","1.5553","1.5386","1.5720","1.5386","","1.11%"
"07/26/2011","1.5383","1.5413","1.5420","1.5280","","-0.12%"
"07/25/2011","1.5402","1.5537","1.5558","1.5358","","-0.77%"
"07/22/2011","1.5522","1.5528","1.5597","1.5507","","-0.03%"
"07/21/2011","1.5527","1.5655","1.5658","1.5510","","-0.81%"
"07/20/2011","1.5654","1.5669","1.5687","1.5568","","-0.06%"
"07/19/2011","1.5663","1.5774","1.5799","1.5619","","-0.68%"
"07/18/2011","1.5771","1.5743","1.5846","1.5730","","0.16%"
"07/15/2011","1.5746","1.5760","1.5796","1.5715","","-0.15%"
"07/14/2011","1.5770","1.5750","1.5800","1.5686","","0.32%"
"07/13/2011","1.5719","1.5820","1.5839","1.5674","","-0.48%"
"07/12/2011","1.5795","1.5780","1.5854","1.5721","","-0.05%"
"07/11/2011","1.5803","1.5621","1.5856","1.5621","","0.95%"
"07/08/2011","1.5654","1.5521","1.5677","1.5521","","0.65%"
"07/07/2011","1.5553","1.5697","1.5708","1.5527","","-0.89%"
"07/06/2011","1.5692","1.5653","1.5735","1.5615","","0.25%"
"07/05/2011","1.5653","1.5527","1.5670","1.5517","","0.81%"
"07/04/2011","1.5527","1.5563","1.5597","1.5513","","-0.30%"
"07/01/2011","1.5573","1.5621","1.5648","1.5528","","-0.31%"
"06/30/2011","1.5622","1.5666","1.5688","1.5573","","-0.33%"
"06/29/2011","1.5674","1.5752","1.5793","1.5665","","-0.56%"
"06/28/2011","1.5762","1.5940","1.5953","1.5748","","-1.12%"
"06/27/2011","1.5940","1.6034","1.6045","1.5935","","-0.65%"
"06/24/2011","1.6044","1.5958","1.6073","1.5900","","0.82%"
"06/23/2011","1.5913","1.5907","1.5916","1.5907","","-0.01%"
"06/22/2011","1.5914","1.5865","1.5914","1.5840","","0.31%"
"06/21/2011","1.5865","1.5963","1.5986","1.5850","","-0.61%"
"06/20/2011","1.5962","1.5967","1.6082","1.5916","","-0.11%"
"06/17/2011","1.5980","1.6024","1.6024","1.5940","","-0.27%"
"06/16/2011","1.6024","1.6002","1.6163","1.5983","","0.14%"
"06/15/2011","1.6002","1.5818","1.6056","1.5818","","1.10%"
"06/14/2011","1.5828","1.5832","1.5873","1.5790","","-0.03%"
"06/13/2011","1.5832","1.5963","1.5983","1.5825","","-0.82%"
"06/10/2011","1.5963","1.5829","1.6010","1.5819","","0.85%"
"06/09/2011","1.5829","1.5802","1.5907","1.5775","","0.11%"
"06/08/2011","1.5812","1.5808","1.5875","1.5775","","0.03%"
"06/07/2011","1.5808","1.5831","1.5847","1.5736","","-0.21%"
"06/06/2011","1.5841","1.5750","1.5853","1.5743","","0.51%"
"06/03/2011","1.5760","1.5754","1.5848","1.5703","","0.04%"
"06/02/2011","1.5754","1.5933","1.5936","1.5744","","-1.12%"
"06/01/2011","1.5933","1.5788","1.5950","1.5750","","0.84%"
"05/31/2011","1.5800","1.5946","1.5958","1.5757","","-0.54%"
"05/30/2011","1.5885","1.5945","1.5974","1.5855","","-0.38%"
"05/27/2011","1.5945","1.6158","1.6178","1.5932","","-1.32%"
"05/26/2011","1.6158","1.6289","1.6308","1.6110","","-0.80%"
"05/25/2011","1.6289","1.6244","1.6320","1.6230","","0.30%"
"05/24/2011","1.6240","1.6336","1.6336","1.6201","","-0.58%"
"05/23/2011","1.6335","1.6215","1.6403","1.6210","","0.68%"
"05/20/2011","1.6225","1.6165","1.6258","1.6100","","0.37%"
"05/19/2011","1.6165","1.6093","1.6205","1.6050","","0.45%"
"05/18/2011","1.6093","1.6159","1.6211","1.6075","","-0.41%"
"05/17/2011","1.6159","1.6346","1.6392","1.6133","","-1.14%"
"05/16/2011","1.6346","1.6359","1.6391","1.6243","","-0.09%"
"05/13/2011","1.6361","1.6195","1.6457","1.6115","","1.02%"
"05/12/2011","1.6196","1.6209","1.6301","1.6140","","-0.08%"
"05/11/2011","1.6209","1.6032","1.6255","1.6025","","1.07%"
"05/10/2011","1.6037","1.6139","1.6155","1.6020","","-0.60%"
"05/09/2011","1.6134","1.6155","1.6296","1.6078","","-0.12%"
"05/06/2011","1.6153","1.6212","1.6233","1.6010","","-0.38%"
"05/05/2011","1.6215","1.6156","1.6289","1.6102","","0.35%"
"05/04/2011","1.6158","1.5886","1.6179","1.5808","","1.73%"
"05/03/2011","1.5883","1.5887","1.5970","1.5815","","-0.03%"
"05/02/2011","1.5888","1.5770","1.5911","1.5686","","0.72%"
"04/29/2011","1.5775","1.5750","1.5825","1.5665","","-0.27%"
"04/28/2011","1.5817","1.5653","1.5954","1.5637","","0.94%"
"04/27/2011","1.5669","1.5619","1.5735","1.5560","","0.32%"
"04/26/2011","1.5619","1.5680","1.5688","1.5610","","-0.42%"
"04/25/2011","1.5685","1.5620","1.5783","1.5610","","0.29%"
"04/22/2011","1.5640","1.5640","1.5640","1.5640","","0.00%"
"04/21/2011","1.5640","1.5668","1.5672","1.5639","","-0.15%"
"04/20/2011","1.5664","1.5627","1.5840","1.5612","","-0.58%"
"04/19/2011","1.5755","1.5882","1.5882","1.5728","","-0.80%"
"04/18/2011","1.5882","1.5762","1.5995","1.5762","","0.79%"
"04/15/2011","1.5758","1.5783","1.5825","1.5711","","-0.13%"
"04/14/2011","1.5778","1.5862","1.5915","1.5766","","-0.53%"
"04/13/2011","1.5862","1.5947","1.5966","1.5799","","-0.61%"
"04/12/2011","1.5960","1.5796","1.5965","1.5750","","0.83%"
"04/11/2011","1.5829","1.5689","1.5846","1.5689","","0.89%"
"04/08/2011","1.5689","1.5842","1.5861","1.5669","","-1.08%"
"04/07/2011","1.5860","1.6149","1.6149","1.5814","","-1.79%"
"04/06/2011","1.6149","1.6082","1.6172","1.6005","","0.42%"
"04/05/2011","1.6082","1.6067","1.6134","1.6054","","0.06%"
"04/04/2011","1.6072","1.6203","1.6208","1.6040","","-1.25%"
"04/01/2011","1.6275","1.6311","1.6311","1.6054","","-0.28%"
"03/31/2011","1.6320","1.6287","1.6345","1.6205","","0.22%"
"03/30/2011","1.6284","1.6465","1.6482","1.6256","","-1.07%"
"03/29/2011","1.6460","1.6629","1.6649","1.6460","","-1.02%"
"03/28/2011","1.6629","1.6582","1.6652","1.6582","","0.08%"
"03/25/2011","1.6615","1.6603","1.6628","1.6550","","0.13%"
"03/24/2011","1.6593","1.6611","1.6618","1.6546","","-0.11%"
"03/23/2011","1.6611","1.6595","1.6647","1.6571","","0.10%"
"03/22/2011","1.6595","1.6669","1.6678","1.6585","","-0.44%"
"03/21/2011","1.6669","1.6677","1.6684","1.6576","","0.08%"
"03/18/2011","1.6655","1.6791","1.6798","1.6651","","-0.76%"
"03/17/2011","1.6782","1.6765","1.6937","1.6665","","0.15%"
"03/16/2011","1.6757","1.6653","1.6780","1.6600","","0.61%"
"03/15/2011","1.6655","1.6593","1.6786","1.6593","","0.37%"
"03/14/2011","1.6593","1.6653","1.6681","1.6592","","-0.34%"
"03/11/2011","1.6650","1.6618","1.6696","1.6585","","0.16%"
"03/10/2011","1.6623","1.6538","1.6656","1.6538","","0.51%"
"03/09/2011","1.6538","1.6448","1.6584","1.6448","","-0.01%"
"03/08/2011","1.6540","1.6537","1.6547","1.6537","","0.08%"
"03/07/2011","1.6526","1.6555","1.6558","1.6526","","-0.18%"
"03/04/2011","1.6555","1.6489","1.6555","1.6423","","0.40%"
"03/03/2011","1.6489","1.6575","1.6581","1.6488","","-0.52%"
"03/02/2011","1.6575","1.6637","1.6650","1.6570","","-0.35%"
"03/01/2011","1.6633","1.6640","1.6645","1.6588","","-0.03%"
"02/28/2011","1.6638","1.6625","1.6674","1.6553","","0.04%"
"02/25/2011","1.6632","1.6749","1.6749","1.6575","","-0.05%"
"02/24/2011","1.6640","1.6740","1.6750","1.6612","","-0.63%"
"02/23/2011","1.6745","1.6721","1.6770","1.6659","","0.14%"
"02/22/2011","1.6721","1.6689","1.6745","1.6643","","0.22%"
"02/21/2011","1.6684","1.6638","1.6744","1.6615","","0.34%"
"02/18/2011","1.6628","1.6629","1.6744","1.6575","","0.08%"
"02/17/2011","1.6615","1.6764","1.6787","1.6615","","-0.54%"
"02/16/2011","1.6705","1.6717","1.6755","1.6651","","0.09%"
"02/15/2011","1.6690","1.6675","1.6702","1.6622","","0.12%"
"02/14/2011","1.6670","1.6648","1.6708","1.6623","","0.08%"
"02/11/2011","1.6656","1.6698","1.6776","1.6578","","-0.18%"
"02/10/2011","1.6686","1.6566","1.6770","1.6556","","0.54%"
"02/09/2011","1.6596","1.6676","1.6736","1.6596","","-0.32%"
"02/08/2011","1.6650","1.6790","1.6790","1.6625","","-0.83%"
"02/07/2011","1.6789","1.6740","1.6808","1.6708","","0.32%"
"02/04/2011","1.6735","1.6682","1.6787","1.6635","","0.31%"
"02/03/2011","1.6683","1.6682","1.6734","1.6645","","0.01%"
"02/02/2011","1.6681","1.6627","1.6689","1.6619","","0.20%"
"02/01/2011","1.6648","1.6674","1.6682","1.6605","","-0.16%"
"01/31/2011","1.6675","1.6847","1.6860","1.6661","","-0.88%"
"01/28/2011","1.6823","1.6762","1.6870","1.6730","","0.36%"
"01/27/2011","1.6762","1.6675","1.6801","1.6621","","0.50%"
"01/26/2011","1.6678","1.6722","1.6722","1.6647","","-0.23%"
"01/25/2011","1.6717","1.6711","1.6734","1.6692","","0.02%"
"01/24/2011","1.6713","1.6771","1.6822","1.6689","","-0.30%"
"01/21/2011","1.6764","1.6728","1.6796","1.6678","","0.16%"
"01/20/2011","1.6738","1.6720","1.6770","1.6655","","0.20%"
"01/19/2011","1.6705","1.6760","1.6760","1.6661","","-0.22%"
"01/18/2011","1.6742","1.6811","1.6811","1.6701","","-0.35%"
"01/17/2011","1.6801","1.6866","1.6870","1.6777","","-0.33%"
"01/14/2011","1.6856","1.6857","1.6895","1.6782","","0.78%"
"01/13/2011","1.6726","1.6711","1.6767","1.6652","","-0.03%"
"01/12/2011","1.6731","1.6832","1.6832","1.6722","","-0.61%"
"01/11/2011","1.6834","1.6880","1.6927","1.6829","","-0.32%"
"01/10/2011","1.6888","1.6828","1.6967","1.6828","","0.33%"
"01/07/2011","1.6832","1.6870","1.6916","1.6771","","-0.14%"
"01/06/2011","1.6856","1.6736","1.6945","1.6724","","0.71%"
"01/05/2011","1.6737","1.6624","1.6767","1.6600","","0.76%"
"01/04/2011","1.6610","1.6481","1.6732","1.6457","","0.85%"
"01/03/2011","1.6470","1.6598","1.6635","1.6433","","-0.75%"
"12/31/2010","1.6595","1.6595","1.6595","1.6595","","-0.03%"
"12/30/2010","1.6600","1.6770","1.6798","1.6593","","-1.01%"
"12/29/2010","1.6770","1.6904","1.6921","1.6761","","-0.84%"
"12/28/2010","1.6912","1.6826","1.6934","1.6780","","0.33%"
"12/27/2010","1.6856","1.6912","1.6940","1.6843","","-0.31%"
"12/24/2010","1.6909","1.6909","1.6909","1.6892","","0.04%"
"12/23/2010","1.6903","1.6983","1.7025","1.6885","","-0.56%"
"12/22/2010","1.6999","1.6961","1.7027","1.6910","","0.28%"
"12/21/2010","1.6952","1.7071","1.7071","1.6935","","-0.64%"
"12/20/2010","1.7062","1.7146","1.7152","1.7054","","-0.44%"
"12/17/2010","1.7138","1.6977","1.7184","1.6957","","0.63%"
"12/16/2010","1.7031","1.7092","1.7117","1.6984","","-0.38%"
"12/15/2010","1.7096","1.7003","1.7100","1.6934","","0.74%"
"12/14/2010","1.6971","1.6942","1.7004","1.6877","","0.21%"
"12/13/2010","1.6935","1.7069","1.7104","1.6932","","-0.77%"
"12/10/2010","1.7066","1.7097","1.7222","1.7023","","-0.16%"
"12/09/2010","1.7094","1.6879","1.7159","1.6867","","1.16%"
"12/08/2010","1.6898","1.6830","1.6987","1.6787","","0.46%"
"12/07/2010","1.6820","1.6732","1.6842","1.6675","","0.42%"
"12/06/2010","1.6749","1.6849","1.6925","1.6744","","-0.75%"
"12/03/2010","1.6875","1.6962","1.7032","1.6835","","-0.50%"
"12/02/2010","1.6960","1.7055","1.7079","1.6955","","-0.54%"
"12/01/2010","1.7052","1.7138","1.7165","1.7012","","-0.57%"
"11/30/2010","1.7150","1.7183","1.7273","1.7120","","-0.19%"
"11/29/2010","1.7183","1.7269","1.7345","1.7157","","-0.50%"
"11/26/2010","1.7269","1.7355","1.7385","1.7230","","0.34%"
"11/25/2010","1.7211","1.7218","1.7265","1.7169","","0.01%"
"11/24/2010","1.7210","1.7353","1.7353","1.7176","","-0.85%"
"11/23/2010","1.7357","1.7231","1.7413","1.7218","","0.84%"
"11/22/2010","1.7213","1.7154","1.7307","1.7095","","0.34%"
"11/19/2010","1.7154","1.7112","1.7244","1.7067","","0.23%"
"11/18/2010","1.7115","1.7264","1.7280","1.7093","","-0.86%"
"11/17/2010","1.7264","1.7403","1.7417","1.7212","","-0.80%"
"11/16/2010","1.7403","1.7221","1.7428","1.7207","","1.07%"
"11/15/2010","1.7218","1.7216","1.7220","1.7207","","-0.01%"
"11/12/2010","1.7219","1.7158","1.7279","1.7107","","0.36%"
"11/11/2010","1.7158","1.7076","1.7238","1.7046","","0.48%"
"11/10/2010","1.7076","1.7007","1.7176","1.6982","","0.41%"
"11/09/2010","1.7007","1.7003","1.7040","1.6892","","0.02%"
"11/08/2010","1.7003","1.6788","1.7020","1.6788","","1.30%"
"11/05/2010","1.6785","1.6696","1.6843","1.6696","","0.51%"
"11/04/2010","1.6700","1.6843","1.6885","1.6685","","-1.18%"
"11/03/2010","1.6899","1.7046","1.7051","1.6868","","-0.82%"
"11/02/2010","1.7039","1.7035","1.7039","1.7035","","0.01%"
"11/01/2010","1.7038","1.7012","1.7095","1.6926","","0.15%"
"10/29/2010","1.7012","1.7045","1.7125","1.6947","","-0.19%"
"10/28/2010","1.7045","1.7203","1.7208","1.7039","","-0.92%"
"10/27/2010","1.7203","1.7033","1.7252","1.7018","","1.00%"
"10/26/2010","1.7033","1.6958","1.7100","1.6932","","0.44%"
"10/25/2010","1.6958","1.7059","1.7140","1.6944","","-0.59%"
"10/22/2010","1.7059","1.6969","1.7130","1.6880","","0.53%"
"10/21/2010","1.6969","1.6762","1.7030","1.6712","","1.23%"
"10/20/2010","1.6762","1.6826","1.6837","1.6697","","-0.37%"
"10/19/2010","1.6824","1.6723","1.7000","1.6723","","0.59%"
"10/18/2010","1.6725","1.6655","1.6780","1.6587","","0.41%"
"10/15/2010","1.6656","1.6600","1.6677","1.6509","","0.36%"
"10/14/2010","1.6597","1.6526","1.6656","1.6431","","0.45%"
"10/13/2010","1.6522","1.6572","1.6624","1.6507","","-1.11%"
"10/12/2010","1.6707","1.6721","1.6721","1.6700","","0.01%"
"10/11/2010","1.6706","1.6658","1.6711","1.6603","","0.30%"
"10/08/2010","1.6656","1.6821","1.6930","1.6641","","-0.93%"
"10/07/2010","1.6812","1.6782","1.6900","1.6667","","0.18%"
"10/06/2010","1.6782","1.6633","1.6896","1.6614","","0.88%"
"10/05/2010","1.6636","1.6977","1.7017","1.6625","","-2.01%"
"10/04/2010","1.6977","1.6899","1.7025","1.6810","","0.47%"
"10/01/2010","1.6897","1.6876","1.6910","1.6717","","0.12%"
"09/30/2010","1.6876","1.7005","1.7025","1.6855","","-0.76%"
"09/29/2010","1.7005","1.7080","1.7109","1.6970","","-0.44%"
"09/28/2010","1.7080","1.7099","1.7140","1.7040","","-0.11%"
"09/27/2010","1.7099","1.7124","1.7145","1.7053","","0.06%"
"09/24/2010","1.7088","1.7224","1.7235","1.7064","","-0.81%"
"09/23/2010","1.7228","1.7187","1.7270","1.7127","","0.24%"
"09/22/2010","1.7187","1.7116","1.7260","1.7025","","0.41%"
"09/21/2010","1.7116","1.7337","1.7360","1.7090","","-1.22%"
"09/20/2010","1.7328","1.7217","1.7353","1.7120","","0.64%"
"09/17/2010","1.7217","1.7123","1.7233","1.7090","","0.55%"
"09/16/2010","1.7123","1.7237","1.7252","1.7110","","-0.66%"
"09/15/2010","1.7237","1.7100","1.7293","1.7050","","0.80%"
"09/14/2010","1.7100","1.7100","1.7170","1.7023","","0.01%"
"09/13/2010","1.7098","1.7216","1.7218","1.7085","","-0.70%"
"09/10/2010","1.7218","1.7200","1.7242","1.7153","","0.10%"
"09/09/2010","1.7201","1.7252","1.7273","1.7183","","-0.32%"
"09/08/2010","1.7256","1.7294","1.7334","1.7189","","-0.48%"
"09/07/2010","1.7340","1.7289","1.7340","1.7277","","0.41%"
"09/06/2010","1.7269","1.7325","1.7375","1.7208","","-0.32%"
"09/03/2010","1.7325","1.7263","1.7365","1.7142","","0.40%"
"09/02/2010","1.7256","1.7450","1.7472","1.7233","","-1.11%"
"09/01/2010","1.7450","1.7547","1.7591","1.7370","","-0.57%"
"08/31/2010","1.7550","1.7590","1.7643","1.7516","","-0.23%"
"08/30/2010","1.7590","1.7497","1.7618","1.7480","","0.55%"
"08/27/2010","1.7493","1.7616","1.7627","1.7484","","-0.70%"
"08/26/2010","1.7616","1.7635","1.7653","1.7561","","-0.11%"
"08/25/2010","1.7635","1.7691","1.7771","1.7616","","-0.44%"
"08/24/2010","1.7713","1.7695","1.7824","1.7616","","0.07%"
"08/23/2010","1.7700","1.7588","1.7710","1.7500","","0.79%"
"08/20/2010","1.7562","1.7567","1.7658","1.7532","","-0.04%"
"08/19/2010","1.7569","1.7536","1.7650","1.7499","","0.31%"
"08/18/2010","1.7515","1.7546","1.7550","1.7452","","-0.19%"
"08/17/2010","1.7549","1.7545","1.7572","1.7465","","-0.12%"
"08/16/2010","1.7570","1.7724","1.7732","1.7520","","-0.86%"
"08/13/2010","1.7723","1.7687","1.7760","1.7655","","0.20%"
"08/12/2010","1.7687","1.7744","1.7800","1.7655","","-0.30%"
"08/11/2010","1.7740","1.7527","1.7757","1.7521","","1.22%"
"08/10/2010","1.7527","1.7462","1.7635","1.7462","","0.27%"
"08/09/2010","1.7480","1.7593","1.7628","1.7480","","-0.68%"
"08/06/2010","1.7600","1.7543","1.7645","1.7513","","0.43%"
"08/05/2010","1.7525","1.7519","1.7586","1.7487","","0.05%"
"08/04/2010","1.7517","1.7594","1.7633","1.7496","","-0.23%"
"08/03/2010","1.7557","1.7511","1.7632","1.7491","","0.26%"
"08/02/2010","1.7511","1.7541","1.7566","1.7431","","-0.17%"
"07/30/2010","1.7540","1.7612","1.7675","1.7540","","-0.34%"
"07/29/2010","1.7599","1.7698","1.7702","1.7555","","-0.33%"
"07/28/2010","1.7658","1.7687","1.7731","1.7561","","-0.16%"
"07/27/2010","1.7687","1.7628","1.7719","1.7523","","0.37%"
"07/26/2010","1.7622","1.7734","1.7742","1.7612","","-0.62%"
"07/23/2010","1.7732","1.7580","1.7752","1.7523","","0.88%"
"07/22/2010","1.7578","1.7807","1.7824","1.7550","","-1.29%"
"07/21/2010","1.7807","1.7736","1.7853","1.7668","","0.39%"
"07/20/2010","1.7738","1.7917","1.7999","1.7691","","-1.04%"
"07/19/2010","1.7924","1.7850","1.7943","1.7648","","0.53%"
"07/16/2010","1.7830","1.7633","1.7882","1.7615","","1.13%"
"07/15/2010","1.7631","1.7631","1.7793","1.7506","","0.00%"
"07/14/2010","1.7631","1.7543","1.7689","1.7490","","0.52%"
"07/13/2010","1.7540","1.7603","1.7630","1.7483","","-0.38%"
"07/12/2010","1.7607","1.7586","1.7685","1.7552","","0.13%"
"07/09/2010","1.7585","1.7641","1.7654","1.7565","","-0.31%"
"07/08/2010","1.7639","1.7666","1.7755","1.7548","","-0.11%"
"07/07/2010","1.7658","1.7792","1.7862","1.7592","","-0.75%"
"07/06/2010","1.7792","1.7751","1.7851","1.7488","","0.23%"
"07/05/2010","1.7751","1.7668","1.7803","1.7658","","0.23%"
"07/02/2010","1.7710","1.7911","1.7922","1.7677","","-1.07%"
"07/01/2010","1.7901","1.8042","1.8128","1.7872","","-0.77%"
"06/30/2010","1.8039","1.8112","1.8131","1.7887","","-0.44%"
"06/29/2010","1.8119","1.7803","1.8173","1.7776","","1.71%"
"06/28/2010","1.7814","1.7753","1.7858","1.7732","","0.16%"
"06/25/2010","1.7785","1.7825","1.7886","1.7735","","-0.21%"
"06/24/2010","1.7822","1.7868","1.8022","1.7767","","-0.29%"
"06/23/2010","1.7873","1.7887","1.8087","1.7833","","-0.04%"
"06/22/2010","1.7881","1.7706","1.7896","1.7609","","0.95%"
"06/21/2010","1.7712","1.7709","1.7749","1.7486","","-0.01%"
"06/18/2010","1.7713","1.7808","1.7859","1.7668","","-0.53%"
"06/17/2010","1.7808","1.7855","1.7919","1.7749","","-0.25%"
"06/16/2010","1.7853","1.7849","1.7998","1.7792","","0.03%"
"06/15/2010","1.7847","1.8110","1.8110","1.7822","","-1.47%"
"06/14/2010","1.8113","1.8092","1.8128","1.7902","","0.12%"
"06/11/2010","1.8092","1.8020","1.8175","1.7960","","0.37%"
"06/10/2010","1.8025","1.8508","1.8508","1.8025","","-2.58%"
"06/09/2010","1.8502","1.8539","1.8539","1.8339","","-0.19%"
"06/08/2010","1.8538","1.8788","1.8808","1.8506","","-1.37%"
"06/07/2010","1.8795","1.8635","1.8831","1.8520","","0.79%"
"06/04/2010","1.8647","1.8216","1.8687","1.8213","","2.48%"
"06/03/2010","1.8196","1.8173","1.8232","1.8137","","0.09%"
"06/02/2010","1.8180","1.8480","1.8495","1.8150","","-1.62%"
"06/01/2010","1.8480","1.8197","1.8480","1.8150","","1.53%"
"05/31/2010","1.8201","1.8148","1.8241","1.7818","","0.15%"
"05/28/2010","1.8173","1.8143","1.8297","1.7990","","0.17%"
"05/27/2010","1.8143","1.8720","1.8720","1.8110","","-3.09%"
"05/26/2010","1.8722","1.8444","1.8730","1.8293","","1.54%"
"05/25/2010","1.8438","1.8683","1.9160","1.8428","","-1.37%"
"05/24/2010","1.8695","1.8544","1.8732","1.8400","","0.89%"
"05/21/2010","1.8530","1.8829","1.9048","1.8445","","-1.54%"
"05/20/2010","1.8819","1.8577","1.8978","1.8510","","2.99%"
"05/19/2010","1.8272","1.8203","1.8586","1.8184","","0.36%"
"05/18/2010","1.8206","1.8004","1.8232","1.7794","","1.13%"
"05/17/2010","1.8003","1.7973","1.8348","1.7896","","0.06%"
"05/14/2010","1.7993","1.7756","1.8200","1.7756","","1.45%"
"05/13/2010","1.7736","1.7721","1.7805","1.7637","","0.07%"
"05/12/2010","1.7723","1.7889","1.7889","1.7656","","-0.94%"
"05/11/2010","1.7892","1.7715","1.7912","1.7715","","1.00%"
"05/10/2010","1.7715","1.8370","1.8370","1.7675","","-3.57%"
"05/07/2010","1.8370","1.8547","1.8753","1.8170","","-0.95%"
"05/06/2010","1.8547","1.7947","1.8964","1.7862","","3.42%"
"05/05/2010","1.7933","1.7626","1.7998","1.7626","","1.69%"
"05/04/2010","1.7635","1.7269","1.7651","1.7266","","2.10%"
"05/03/2010","1.7272","1.7375","1.7380","1.7255","","-0.59%"
"04/30/2010","1.7375","1.7318","1.7437","1.7225","","0.49%"
"04/29/2010","1.7290","1.7519","1.7523","1.7218","","-1.26%"
"04/28/2010","1.7510","1.7598","1.7679","1.7450","","-1.13%"
"04/27/2010","1.7711","1.7448","1.7730","1.7433","","1.43%"
"04/26/2010","1.7462","1.7540","1.7561","1.7412","","-0.60%"
"04/23/2010","1.7567","1.7648","1.7677","1.7542","","-0.43%"
"04/22/2010","1.7643","1.7521","1.7715","1.7504","","0.68%"
"04/21/2010","1.7523","1.7523","1.7532","1.7489","","0.00%"
"04/20/2010","1.7523","1.7548","1.7563","1.7443","","-0.15%"
"04/19/2010","1.7550","1.7604","1.7689","1.7494","","-0.14%"
"04/16/2010","1.7575","1.7501","1.7684","1.7421","","0.50%"
"04/15/2010","1.7487","1.7449","1.7590","1.7304","","0.22%"
"04/14/2010","1.7449","1.7488","1.7508","1.7399","","-0.26%"
"04/13/2010","1.7495","1.7548","1.7692","1.7486","","-0.24%"
"04/12/2010","1.7537","1.7627","1.7703","1.7532","","-0.65%"
"04/09/2010","1.7652","1.7801","1.7801","1.7625","","-0.80%"
"04/08/2010","1.7795","1.7815","1.7913","1.7705","","-0.08%"
